city,date,temperature,feels_like,humidity,description,wind_speed
Antalya,2020-09-07,28.4,30.5,55,clear sky,2.11
Antalya,2020-09-08,30.1,30.9,43,clear sky,2.25
Antalya,2020-09-09,32.9,31.2,26,clear sky,3.72
Antalya,2020-09-10,31.3,29.5,25,clear sky,3.28
Antalya,2020-09-11,30.7,29.9,34,clear sky,3.0
Antalya,2020-09-12,27.3,30.8,69,light rain,1.97
Antalya,2020-09-13,26.7,29.1,62,mainly clear,1.94
Antalya,2020-09-14,27.9,30.1,59,clear sky,2.33
Antalya,2020-09-15,29.6,30.7,47,clear sky,2.44
Antalya,2020-09-16,30.1,30.2,40,clear sky,2.89
Antalya,2020-09-17,28.0,29.6,52,mainly clear,2.33
Antalya,2020-09-18,28.1,29.7,53,mainly clear,2.36
Antalya,2020-09-19,27.2,29.4,61,mainly clear,2.28
Antalya,2020-09-20,26.5,28.9,64,overcast clouds,1.78
Antalya,2020-09-21,26.9,28.1,55,mainly clear,2.44
Antalya,2020-09-22,27.1,27.8,51,clear sky,2.72
Antalya,2020-09-23,27.1,28.0,52,mainly clear,2.53
Antalya,2020-09-24,26.9,27.8,53,overcast clouds,2.69
Antalya,2020-09-25,27.0,27.8,52,overcast clouds,2.81
Antalya,2020-09-26,25.6,27.4,63,mainly clear,2.25
Antalya,2020-09-27,25.8,28.8,73,light drizzle,2.25
Antalya,2020-09-28,27.6,28.4,53,clear sky,2.39
Antalya,2020-09-29,29.6,28.4,33,partly cloudy,3.14
Antalya,2020-09-30,26.9,25.3,37,clear sky,3.61
Antalya,2020-10-01,24.4,23.6,46,mainly clear,2.97
Antalya,2020-10-02,23.7,23.4,52,clear sky,2.42
Antalya,2020-10-03,22.6,22.0,50,clear sky,2.08
Antalya,2020-10-04,25.8,23.4,32,clear sky,3.17
Antalya,2020-10-05,26.9,24.9,31,mainly clear,3.19
Antalya,2020-10-06,27.8,26.7,36,mainly clear,2.64
Antalya,2020-10-07,27.2,26.8,41,overcast clouds,2.28
Antalya,2020-10-08,24.6,25.9,60,light drizzle,2.17
Antalya,2020-10-09,24.7,28.0,81,moderate drizzle,2.25
Antalya,2020-10-10,23.6,25.0,68,light drizzle,2.19
Antalya,2020-10-11,22.3,22.4,60,clear sky,2.11
Antalya,2020-10-12,22.1,22.2,59,overcast clouds,2.17
Antalya,2020-10-13,21.9,22.2,63,partly cloudy,2.28
Antalya,2020-10-14,22.8,23.7,66,partly cloudy,2.33
Antalya,2020-10-15,22.8,23.8,67,mainly clear,2.11
Antalya,2020-10-16,21.4,21.5,61,overcast clouds,2.06
Antalya,2020-10-17,21.3,21.1,57,partly cloudy,1.97
Antalya,2020-10-18,21.9,22.4,62,overcast clouds,1.83
Antalya,2020-10-19,21.3,22.3,73,moderate drizzle,2.22
Antalya,2020-10-20,21.4,22.2,68,light drizzle,1.78
Antalya,2020-10-21,19.1,19.8,79,light rain,2.06
Antalya,2020-10-22,19.9,20.0,66,light rain,1.61
Antalya,2020-10-23,22.0,20.6,47,overcast clouds,2.47
Antalya,2020-10-24,22.6,20.9,43,overcast clouds,2.5
Antalya,2020-10-25,23.2,21.5,42,overcast clouds,2.58
Antalya,2020-10-26,21.8,20.8,48,overcast clouds,2.19
Antalya,2020-10-27,22.3,21.2,50,overcast clouds,2.25
Antalya,2020-10-28,21.0,21.4,70,moderate drizzle,2.64
Antalya,2020-10-29,18.9,19.8,83,moderate rain,2.19
Antalya,2020-10-30,18.5,19.5,85,moderate rain,1.86
Antalya,2020-10-31,18.6,17.8,68,mainly clear,2.56
Antalya,2020-11-01,18.0,16.0,53,partly cloudy,2.89
Antalya,2020-11-02,18.3,15.8,48,clear sky,3.19
Antalya,2020-11-03,16.4,15.4,66,moderate rain,2.36
Antalya,2020-11-04,17.1,14.3,56,light drizzle,4.14
Antalya,2020-11-05,18.4,13.9,45,mainly clear,6.78
Antalya,2020-11-06,20.4,17.9,48,overcast clouds,4.11
Antalya,2020-11-07,19.0,15.8,43,clear sky,4.11
Antalya,2020-11-08,17.4,14.5,44,clear sky,3.11
Antalya,2020-11-09,17.3,15.2,51,mainly clear,2.58
Antalya,2020-11-10,18.1,16.4,56,clear sky,2.61
Antalya,2020-11-11,17.8,15.4,49,overcast clouds,2.72
Antalya,2020-11-12,16.9,14.4,50,clear sky,2.78
Antalya,2020-11-13,16.5,14.5,55,moderate drizzle,2.19
Antalya,2020-11-14,15.5,15.1,83,moderate rain,2.33
Antalya,2020-11-15,16.3,14.1,61,moderate rain,3.08
Antalya,2020-11-16,14.6,12.1,55,overcast clouds,2.61
Antalya,2020-11-17,14.5,12.3,59,clear sky,2.25
Antalya,2020-11-18,14.7,12.4,58,partly cloudy,2.36
Antalya,2020-11-19,12.8,11.0,74,light rain,2.5
Antalya,2020-11-20,12.9,11.4,78,light rain,2.39
Antalya,2020-11-21,14.1,11.6,61,mainly clear,2.92
Antalya,2020-11-22,14.3,12.0,61,clear sky,2.81
Antalya,2020-11-23,13.6,10.5,52,partly cloudy,3.03
Antalya,2020-11-24,12.4,10.0,60,partly cloudy,1.94
Antalya,2020-11-25,13.4,9.6,46,overcast clouds,3.75
Antalya,2020-11-26,13.3,8.7,38,overcast clouds,4.5
Antalya,2020-11-27,12.6,8.9,42,light drizzle,2.92
Antalya,2020-11-28,12.4,9.3,52,partly cloudy,2.58
Antalya,2020-11-29,12.3,9.4,53,overcast clouds,2.33
Antalya,2020-11-30,11.0,9.4,79,dense drizzle,1.97
Antalya,2020-12-01,12.5,11.0,74,light drizzle,1.67
Antalya,2020-12-02,12.4,10.9,73,light drizzle,1.69
Antalya,2020-12-03,12.8,11.7,80,dense drizzle,1.72
Antalya,2020-12-04,12.6,12.1,89,dense drizzle,1.56
Antalya,2020-12-05,14.0,12.8,75,dense drizzle,2.08
Antalya,2020-12-06,13.0,10.8,63,clear sky,2.11
Antalya,2020-12-07,12.5,11.4,80,moderate rain,1.94
Antalya,2020-12-08,13.4,12.3,85,heavy rain,2.58
Antalya,2020-12-09,12.0,10.0,69,partly cloudy,2.03
Antalya,2020-12-10,13.1,12.3,83,moderate rain,1.69
Antalya,2020-12-11,13.9,13.1,89,moderate rain,2.72
Antalya,2020-12-12,13.7,12.8,89,moderate rain,3.0
Antalya,2020-12-13,14.8,13.1,92,moderate rain,5.33
Antalya,2020-12-14,13.0,12.0,90,moderate rain,2.78
Antalya,2020-12-15,14.9,13.4,71,moderate drizzle,2.39
Antalya,2020-12-16,15.2,11.9,55,overcast clouds,4.47
Antalya,2020-12-17,13.4,11.1,64,clear sky,2.83
Antalya,2020-12-18,11.9,9.7,67,partly cloudy,2.25
Antalya,2020-12-19,10.9,8.0,61,overcast clouds,2.61
Antalya,2020-12-20,10.5,7.7,60,overcast clouds,2.19
Antalya,2020-12-21,10.8,8.4,65,overcast clouds,1.97
Antalya,2020-12-22,11.4,8.8,65,partly cloudy,2.69
Antalya,2020-12-23,11.6,6.7,47,mainly clear,5.39
Antalya,2020-12-24,11.7,8.0,50,clear sky,3.67
Antalya,2020-12-25,11.0,9.0,70,light drizzle,1.81
Antalya,2020-12-26,12.3,11.6,87,light drizzle,1.47
Antalya,2020-12-27,13.5,12.4,78,overcast clouds,1.92
Antalya,2020-12-28,12.2,10.7,81,heavy rain,2.36
Antalya,2020-12-29,11.7,10.3,85,light rain,2.5
Antalya,2020-12-30,13.9,13.1,79,light drizzle,1.69
Antalya,2020-12-31,12.8,11.2,73,light drizzle,1.97
Antalya,2021-01-01,12.6,11.3,80,light drizzle,1.97
Antalya,2021-01-02,13.0,11.0,69,overcast clouds,2.31
Antalya,2021-01-03,11.9,9.3,63,overcast clouds,2.58
Antalya,2021-01-04,12.5,10.0,59,overcast clouds,2.39
Antalya,2021-01-05,13.0,12.6,87,moderate rain,1.42
Antalya,2021-01-06,13.8,13.0,81,moderate rain,1.86
Antalya,2021-01-07,13.3,11.9,76,overcast clouds,2.11
Antalya,2021-01-08,14.0,13.2,79,light drizzle,1.64
Antalya,2021-01-09,14.3,14.3,88,moderate drizzle,1.33
Antalya,2021-01-10,14.9,14.4,81,overcast clouds,1.89
Antalya,2021-01-11,14.4,13.8,81,overcast clouds,1.89
Antalya,2021-01-12,13.9,13.6,88,light rain,1.69
Antalya,2021-01-13,14.9,12.8,83,heavy rain,5.39
Antalya,2021-01-14,10.5,8.1,67,overcast clouds,2.03
Antalya,2021-01-15,9.4,6.4,64,overcast clouds,2.53
Antalya,2021-01-16,10.4,8.3,80,moderate rain,2.67
Antalya,2021-01-17,9.8,5.3,58,mainly clear,5.17
Antalya,2021-01-18,6.3,1.4,47,overcast clouds,4.14
Antalya,2021-01-19,6.4,0.5,35,partly cloudy,5.5
Antalya,2021-01-20,5.9,-0.6,32,partly cloudy,6.25
Antalya,2021-01-21,6.4,2.5,47,overcast clouds,2.36
Antalya,2021-01-22,8.0,5.2,66,overcast clouds,2.14
Antalya,2021-01-23,9.1,6.7,73,light drizzle,2.08
Antalya,2021-01-24,10.1,8.8,90,light rain,1.86
Antalya,2021-01-25,11.4,9.5,91,moderate rain,3.56
Antalya,2021-01-26,13.3,11.8,91,light rain,3.92
Antalya,2021-01-27,12.6,8.4,85,moderate rain,8.11
Antalya,2021-01-28,6.6,3.4,65,partly cloudy,2.03
Antalya,2021-01-29,7.0,1.9,45,overcast clouds,4.56
Antalya,2021-01-30,5.4,2.0,71,moderate rain,2.69
Antalya,2021-01-31,10.4,7.8,70,overcast clouds,2.67
Antalya,2021-02-01,11.9,10.3,85,dense drizzle,2.92
Antalya,2021-02-02,15.2,13.6,72,light drizzle,3.14
Antalya,2021-02-03,14.8,12.9,65,overcast clouds,2.53
Antalya,2021-02-04,13.4,11.1,65,partly cloudy,2.81
Antalya,2021-02-05,14.2,11.0,55,clear sky,3.72
Antalya,2021-02-06,12.5,10.4,65,mainly clear,1.86
Antalya,2021-02-07,11.6,9.9,72,overcast clouds,1.72
Antalya,2021-02-08,13.2,12.0,81,light rain,2.42
Antalya,2021-02-09,14.2,14.1,91,light rain,1.72
Antalya,2021-02-10,13.8,13.2,84,moderate drizzle,1.92
Antalya,2021-02-11,12.1,10.8,81,light drizzle,1.86
Antalya,2021-02-12,12.9,12.2,89,moderate drizzle,2.03
Antalya,2021-02-13,12.8,9.4,52,overcast clouds,3.36
Antalya,2021-02-14,12.2,10.6,72,partly cloudy,1.81
Antalya,2021-02-15,11.8,10.3,82,dense drizzle,2.28
Antalya,2021-02-16,7.3,1.2,44,light drizzle,6.42
Antalya,2021-02-17,4.7,-2.8,35,light drizzle,8.28
Antalya,2021-02-18,7.1,1.4,36,overcast clouds,5.17
Antalya,2021-02-19,8.4,2.8,43,partly cloudy,5.58
Antalya,2021-02-20,8.3,4.0,45,overcast clouds,3.44
Antalya,2021-02-21,9.1,6.3,59,overcast clouds,1.78
Antalya,2021-02-22,8.7,5.4,54,clear sky,2.36
Antalya,2021-02-23,11.5,7.8,44,clear sky,3.17
Antalya,2021-02-24,15.0,10.9,42,clear sky,4.44
Antalya,2021-02-25,14.1,9.8,40,overcast clouds,4.64
Antalya,2021-02-26,13.4,10.1,48,clear sky,3.17
Antalya,2021-02-27,11.7,9.3,59,clear sky,1.94
Antalya,2021-02-28,12.4,9.8,58,clear sky,2.69
Antalya,2021-03-01,12.2,7.1,37,clear sky,5.14
Antalya,2021-03-02,10.4,6.0,44,light drizzle,3.94
Antalya,2021-03-03,11.3,8.0,57,moderate rain,3.22
Antalya,2021-03-04,12.7,9.0,45,clear sky,3.61
Antalya,2021-03-05,11.1,8.3,52,partly cloudy,2.11
Antalya,2021-03-06,12.3,10.6,71,light drizzle,1.69
Antalya,2021-03-07,12.4,10.0,65,mainly clear,2.64
Antalya,2021-03-08,12.6,9.1,50,overcast clouds,3.58
Antalya,2021-03-09,12.1,9.5,51,overcast clouds,1.53
Antalya,2021-03-10,13.2,10.9,59,overcast clouds,2.33
Antalya,2021-03-11,13.2,10.9,66,light drizzle,3.06
Antalya,2021-03-12,12.5,6.8,35,clear sky,6.28
Antalya,2021-03-13,11.5,9.0,60,overcast clouds,2.31
Antalya,2021-03-14,11.5,10.4,80,light drizzle,1.25
Antalya,2021-03-15,12.6,12.2,90,light rain,1.39
Antalya,2021-03-16,12.7,11.2,73,light drizzle,2.06
Antalya,2021-03-17,11.2,9.4,74,light drizzle,2.0
Antalya,2021-03-18,10.1,7.3,65,mainly clear,2.78
Antalya,2021-03-19,10.7,8.2,65,overcast clouds,2.64
Antalya,2021-03-20,12.8,11.5,75,light drizzle,1.81
Antalya,2021-03-21,13.5,11.9,65,mainly clear,1.83
Antalya,2021-03-22,14.6,13.0,70,moderate drizzle,2.61
Antalya,2021-03-23,14.0,13.3,87,heavy rain,2.33
Antalya,2021-03-24,10.6,6.3,52,light drizzle,4.69
Antalya,2021-03-25,7.8,3.2,46,overcast clouds,4.06
Antalya,2021-03-26,9.0,3.9,40,overcast clouds,5.11
Antalya,2021-03-27,10.9,7.1,46,partly cloudy,3.64
Antalya,2021-03-28,10.6,7.5,55,clear sky,2.89
Antalya,2021-03-29,12.1,9.7,62,mainly clear,2.67
Antalya,2021-03-30,12.4,9.1,58,light drizzle,3.78
Antalya,2021-03-31,11.7,9.4,68,light rain,2.83
Antalya,2021-04-01,10.5,9.2,84,moderate rain,1.25
Antalya,2021-04-02,11.1,9.3,73,overcast clouds,2.0
Antalya,2021-04-03,12.4,10.8,72,light drizzle,2.42
Antalya,2021-04-04,13.7,13.0,82,light drizzle,1.78
Antalya,2021-04-05,14.3,13.9,86,light drizzle,2.0
Antalya,2021-04-06,16.5,15.3,60,overcast clouds,2.0
Antalya,2021-04-07,16.1,15.4,69,partly cloudy,2.25
Antalya,2021-04-08,14.8,13.9,77,overcast clouds,2.11
Antalya,2021-04-09,13.9,9.4,50,light drizzle,6.0
Antalya,2021-04-10,11.0,4.2,34,light drizzle,8.28
Antalya,2021-04-11,11.6,6.2,37,mainly clear,6.0
Antalya,2021-04-12,12.9,9.3,46,overcast clouds,3.83
Antalya,2021-04-13,12.8,10.8,64,partly cloudy,2.58
Antalya,2021-04-14,14.6,13.7,77,light drizzle,2.06
Antalya,2021-04-15,15.0,14.3,71,overcast clouds,1.69
Antalya,2021-04-16,15.5,14.3,62,overcast clouds,1.89
Antalya,2021-04-17,18.0,16.4,54,overcast clouds,2.31
Antalya,2021-04-18,20.7,19.7,55,overcast clouds,2.33
Antalya,2021-04-19,20.8,19.8,54,overcast clouds,2.17
Antalya,2021-04-20,18.1,18.1,71,overcast clouds,1.92
Antalya,2021-04-21,17.1,15.5,57,clear sky,2.86
Antalya,2021-04-22,17.8,15.8,49,mainly clear,2.89
Antalya,2021-04-23,16.5,15.4,56,overcast clouds,1.47
Antalya,2021-04-24,20.9,19.2,47,overcast clouds,3.03
Antalya,2021-04-25,21.0,20.0,55,overcast clouds,2.69
Antalya,2021-04-26,21.7,19.1,44,mainly clear,4.67
Antalya,2021-04-27,20.0,18.4,49,partly cloudy,3.06
Antalya,2021-04-28,18.6,18.5,63,overcast clouds,1.5
Antalya,2021-04-29,19.6,19.8,65,overcast clouds,1.39
Antalya,2021-04-30,22.7,23.0,57,overcast clouds,1.83
Antalya,2021-05-01,24.1,23.1,43,overcast clouds,2.67
Antalya,2021-05-02,24.5,24.0,46,overcast clouds,2.47
Antalya,2021-05-03,23.3,23.4,53,overcast clouds,2.0
Antalya,2021-05-04,22.6,23.2,61,overcast clouds,2.08
Antalya,2021-05-05,22.2,22.7,63,overcast clouds,2.75
Antalya,2021-05-06,20.7,21.4,68,overcast clouds,1.75
Antalya,2021-05-07,22.4,22.0,57,partly cloudy,2.94
Antalya,2021-05-08,20.7,21.0,64,overcast clouds,1.75
Antalya,2021-05-09,24.3,21.8,42,mainly clear,5.03
Antalya,2021-05-10,23.3,20.1,30,clear sky,4.33
Antalya,2021-05-11,21.5,19.5,39,partly cloudy,2.97
Antalya,2021-05-12,19.7,19.4,56,partly cloudy,1.83
Antalya,2021-05-13,19.7,20.3,67,overcast clouds,1.75
Antalya,2021-05-14,19.8,20.1,66,mainly clear,1.89
Antalya,2021-05-15,19.1,19.3,63,overcast clouds,1.72
Antalya,2021-05-16,19.5,19.9,68,overcast clouds,1.83
Antalya,2021-05-17,22.0,21.6,57,mainly clear,3.0
Antalya,2021-05-18,20.4,21.1,70,partly cloudy,2.22
Antalya,2021-05-19,23.3,22.8,55,overcast clouds,3.06
Antalya,2021-05-20,21.0,21.7,63,mainly clear,1.64
Antalya,2021-05-21,20.5,20.7,67,overcast clouds,2.42
Antalya,2021-05-22,22.8,18.8,33,mainly clear,6.06
Antalya,2021-05-23,25.4,21.2,25,clear sky,5.67
Antalya,2021-05-24,27.3,24.1,22,partly cloudy,4.06
Antalya,2021-05-25,28.7,26.8,27,mainly clear,3.19
Antalya,2021-05-26,24.6,25.3,53,partly cloudy,1.86
Antalya,2021-05-27,23.0,24.3,63,overcast clouds,1.5
Antalya,2021-05-28,21.9,23.8,75,mainly clear,1.97
Antalya,2021-05-29,24.4,24.6,54,clear sky,2.19
Antalya,2021-05-30,22.4,23.3,63,light drizzle,2.36
Antalya,2021-05-31,22.5,23.3,64,partly cloudy,2.03
Antalya,2021-06-01,20.6,21.4,73,moderate rain,2.31
Antalya,2021-06-02,20.9,20.4,57,mainly clear,2.56
Antalya,2021-06-03,22.1,20.8,46,partly cloudy,3.36
Antalya,2021-06-04,23.3,22.1,45,partly cloudy,3.22
Antalya,2021-06-05,24.2,22.1,36,clear sky,3.94
Antalya,2021-06-06,24.1,22.2,37,clear sky,3.53
Antalya,2021-06-07,22.5,22.6,54,clear sky,2.03
Antalya,2021-06-08,22.2,22.6,58,mainly clear,1.92
Antalya,2021-06-09,22.4,23.9,70,partly cloudy,2.03
Antalya,2021-06-10,22.4,24.5,77,light drizzle,1.97
Antalya,2021-06-11,22.7,23.6,65,light drizzle,2.47
Antalya,2021-06-12,23.6,24.3,61,partly cloudy,2.53
Antalya,2021-06-13,23.9,24.5,60,overcast clouds,2.56
Antalya,2021-06-14,22.7,23.9,68,light rain,1.97
Antalya,2021-06-15,21.9,22.8,70,moderate drizzle,2.58
Antalya,2021-06-16,20.3,20.4,67,moderate rain,2.44
Antalya,2021-06-17,22.9,22.7,55,clear sky,2.94
Antalya,2021-06-18,24.7,25.3,56,mainly clear,2.92
Antalya,2021-06-19,23.9,25.8,67,partly cloudy,1.97
Antalya,2021-06-20,23.2,26.0,78,partly cloudy,1.83
Antalya,2021-06-21,23.1,25.8,78,light drizzle,1.69
Antalya,2021-06-22,24.0,26.3,72,moderate drizzle,2.11
Antalya,2021-06-23,27.3,27.7,51,mainly clear,3.17
Antalya,2021-06-24,28.1,28.8,51,mainly clear,3.19
Antalya,2021-06-25,30.9,31.0,38,clear sky,3.42
Antalya,2021-06-26,31.9,30.3,30,clear sky,4.86
Antalya,2021-06-27,32.0,31.8,34,mainly clear,3.5
Antalya,2021-06-28,33.6,32.2,28,mainly clear,4.11
Antalya,2021-06-29,33.9,32.6,26,mainly clear,3.83
Antalya,2021-06-30,33.4,32.2,25,clear sky,3.14
Antalya,2021-07-01,33.7,32.6,27,clear sky,3.25
Antalya,2021-07-02,29.1,30.6,46,clear sky,2.06
Antalya,2021-07-03,27.9,31.8,68,light drizzle,1.64
Antalya,2021-07-04,30.1,28.0,32,clear sky,5.39
Antalya,2021-07-05,28.7,28.0,37,overcast clouds,3.61
Antalya,2021-07-06,28.5,28.8,44,mainly clear,2.81
Antalya,2021-07-07,29.6,30.1,43,clear sky,3.28
Antalya,2021-07-08,31.3,32.3,43,mainly clear,3.08
Antalya,2021-07-09,32.3,33.2,39,mainly clear,2.94
Antalya,2021-07-10,32.9,32.7,33,mainly clear,3.28
Antalya,2021-07-11,31.8,31.5,33,mainly clear,3.0
Antalya,2021-07-12,29.8,31.3,46,mainly clear,2.25
Antalya,2021-07-13,29.3,31.5,53,clear sky,2.42
Antalya,2021-07-14,31.9,33.1,43,clear sky,2.78
Antalya,2021-07-15,34.5,32.6,22,clear sky,3.86
Antalya,2021-07-16,33.4,32.1,25,clear sky,3.44
Antalya,2021-07-17,29.8,31.2,46,clear sky,2.5
Antalya,2021-07-18,27.8,31.2,65,mainly clear,2.17
Antalya,2021-07-19,28.1,30.4,58,mainly clear,2.25
Antalya,2021-07-20,27.1,27.4,41,clear sky,2.11
Antalya,2021-07-21,28.5,29.9,47,clear sky,2.06
Antalya,2021-07-22,29.6,32.6,59,partly cloudy,2.67
Antalya,2021-07-23,30.7,31.8,47,partly cloudy,3.08
Antalya,2021-07-24,31.1,31.5,40,mainly clear,3.06
Antalya,2021-07-25,30.7,29.9,34,partly cloudy,2.94
Antalya,2021-07-26,31.8,31.0,31,clear sky,3.17
Antalya,2021-07-27,33.4,31.6,25,clear sky,4.31
Antalya,2021-07-28,34.6,31.4,18,clear sky,4.97
Antalya,2021-07-29,34.7,30.7,14,clear sky,5.19
Antalya,2021-07-30,34.8,31.4,14,clear sky,4.17
Antalya,2021-07-31,35.4,32.2,15,clear sky,4.58
Antalya,2021-08-01,35.2,33.1,18,clear sky,3.36
Antalya,2021-08-02,35.1,32.8,18,clear sky,3.39
Antalya,2021-08-03,35.5,33.7,19,clear sky,3.11
Antalya,2021-08-04,35.1,34.1,24,clear sky,3.14
Antalya,2021-08-05,34.0,34.1,32,mainly clear,2.83
Antalya,2021-08-06,31.3,32.8,44,overcast clouds,2.44
Antalya,2021-08-07,28.5,31.5,63,moderate rain,2.78
Antalya,2021-08-08,31.1,30.2,33,mainly clear,4.08
Antalya,2021-08-09,32.1,31.8,33,clear sky,3.47
Antalya,2021-08-10,33.0,30.1,23,clear sky,5.19
Antalya,2021-08-11,33.1,30.2,22,clear sky,4.94
Antalya,2021-08-12,32.3,30.8,26,mainly clear,3.47
Antalya,2021-08-13,32.5,30.5,23,mainly clear,3.78
Antalya,2021-08-14,32.4,30.1,22,clear sky,3.94
Antalya,2021-08-15,31.6,29.5,22,clear sky,3.36
Antalya,2021-08-16,30.9,28.9,24,clear sky,3.28
Antalya,2021-08-17,29.9,29.4,34,clear sky,2.89
Antalya,2021-08-18,28.5,29.7,47,clear sky,2.42
Antalya,2021-08-19,28.8,30.7,52,clear sky,2.22
Antalya,2021-08-20,30.5,31.3,45,clear sky,3.11
Antalya,2021-08-21,31.3,31.6,39,clear sky,2.94
Antalya,2021-08-22,30.5,31.8,46,mainly clear,2.56
Antalya,2021-08-23,31.7,32.0,37,clear sky,2.56
Antalya,2021-08-24,31.3,31.0,33,clear sky,2.75
Antalya,2021-08-25,29.5,30.9,47,clear sky,2.39
Antalya,2021-08-26,29.5,31.3,52,clear sky,2.36
Antalya,2021-08-27,27.6,30.0,57,clear sky,1.97
Antalya,2021-08-28,26.9,29.4,60,clear sky,2.03
Antalya,2021-08-29,27.3,30.0,64,mainly clear,2.28
Antalya,2021-08-30,27.8,30.9,64,mainly clear,2.17
Antalya,2021-08-31,27.2,30.0,64,clear sky,2.33
Antalya,2021-09-01,27.0,30.3,68,partly cloudy,2.08
Antalya,2021-09-02,30.5,30.3,39,clear sky,3.22
Antalya,2021-09-03,29.9,26.9,22,clear sky,4.03
Antalya,2021-09-04,28.0,26.4,31,clear sky,3.19
Antalya,2021-09-05,27.0,27.8,49,partly cloudy,2.33
Antalya,2021-09-06,27.1,28.2,54,mainly clear,2.42
Antalya,2021-09-07,27.6,27.8,47,clear sky,2.69
Antalya,2021-09-08,26.9,27.9,51,clear sky,2.36
Antalya,2021-09-09,26.5,28.4,60,mainly clear,2.25
Antalya,2021-09-10,26.9,28.4,57,light drizzle,2.36
Antalya,2021-09-11,27.7,26.7,40,clear sky,3.69
Antalya,2021-09-12,26.0,25.8,46,mainly clear,2.92
Antalya,2021-09-13,25.9,27.8,62,moderate drizzle,2.0
Antalya,2021-09-14,24.2,26.2,68,moderate rain,1.89
Antalya,2021-09-15,22.7,23.2,66,light drizzle,2.53
Antalya,2021-09-16,25.1,23.2,43,partly cloudy,4.5
Antalya,2021-09-17,25.7,24.7,43,clear sky,3.5
Antalya,2021-09-18,24.9,24.3,45,clear sky,2.94
Antalya,2021-09-19,26.4,27.2,52,mainly clear,2.11
Antalya,2021-09-20,26.7,26.7,47,clear sky,2.92
Antalya,2021-09-21,26.5,26.7,49,clear sky,2.69
Antalya,2021-09-22,27.9,25.4,33,clear sky,5.03
Antalya,2021-09-23,24.0,20.2,32,mainly clear,5.56
Antalya,2021-09-24,22.3,18.2,29,partly cloudy,5.0
Antalya,2021-09-25,23.3,20.4,28,clear sky,3.11
Antalya,2021-09-26,23.8,22.1,37,clear sky,2.75
Antalya,2021-09-27,24.1,23.1,43,overcast clouds,2.47
Antalya,2021-09-28,24.5,23.8,47,clear sky,2.78
Antalya,2021-09-29,23.7,23.9,54,overcast clouds,2.14
Antalya,2021-09-30,24.9,24.6,49,mainly clear,2.83
Antalya,2021-10-01,24.8,22.6,34,mainly clear,3.33
Antalya,2021-10-02,24.2,21.9,33,partly cloudy,3.03
Antalya,2021-10-03,25.0,22.0,28,clear sky,3.53
Antalya,2021-10-04,23.6,20.5,29,overcast clouds,3.47
Antalya,2021-10-05,23.7,19.8,25,clear sky,4.31
Antalya,2021-10-06,22.4,19.1,29,clear sky,3.67
Antalya,2021-10-07,21.3,18.5,32,clear sky,2.64
Antalya,2021-10-08,21.2,18.9,36,clear sky,2.33
Antalya,2021-10-09,21.6,19.6,36,clear sky,2.03
Antalya,2021-10-10,21.9,20.6,43,clear sky,1.97
Antalya,2021-10-11,25.0,23.0,37,mainly clear,2.97
Antalya,2021-10-12,22.6,21.1,47,moderate rain,3.47
Antalya,2021-10-13,21.1,20.4,57,overcast clouds,2.53
Antalya,2021-10-14,21.2,21.6,67,light drizzle,2.08
Antalya,2021-10-15,21.2,20.9,59,overcast clouds,1.97
Antalya,2021-10-16,20.7,20.3,63,light rain,2.61
Antalya,2021-10-17,20.1,19.4,60,overcast clouds,2.53
Antalya,2021-10-18,20.6,18.3,44,overcast clouds,3.17
Antalya,2021-10-19,20.8,18.4,42,overcast clouds,3.08
Antalya,2021-10-20,20.7,18.2,40,clear sky,3.06
Antalya,2021-10-21,19.6,17.7,46,clear sky,2.61
Antalya,2021-10-22,19.3,17.9,55,clear sky,2.42
Antalya,2021-10-23,18.8,16.8,47,clear sky,2.31
Antalya,2021-10-24,18.3,15.9,41,clear sky,2.14
Antalya,2021-10-25,20.5,17.4,39,overcast clouds,4.08
Antalya,2021-10-26,19.6,16.9,39,partly cloudy,3.06
Antalya,2021-10-27,18.6,16.9,50,overcast clouds,2.14
Antalya,2021-10-28,19.6,17.6,47,overcast clouds,2.53
Antalya,2021-10-29,19.0,16.1,37,clear sky,2.72
Antalya,2021-10-30,18.0,15.7,46,moderate drizzle,2.36
Antalya,2021-10-31,16.9,16.8,78,moderate rain,1.89
Antalya,2021-11-01,16.9,17.3,86,moderate rain,2.17
Antalya,2021-11-02,19.0,19.4,78,light rain,2.36
Antalya,2021-11-03,19.3,19.7,72,mainly clear,1.75
Antalya,2021-11-04,17.8,17.6,73,clear sky,1.89
Antalya,2021-11-05,18.1,17.0,61,overcast clouds,2.0
Antalya,2021-11-06,18.9,16.8,49,partly cloudy,2.72
Antalya,2021-11-07,19.8,17.1,40,overcast clouds,3.11
Antalya,2021-11-08,18.0,16.5,53,overcast clouds,2.06
Antalya,2021-11-09,17.1,15.0,51,overcast clouds,2.22
Antalya,2021-11-10,17.0,12.3,40,overcast clouds,6.0
Antalya,2021-11-11,16.7,11.9,31,clear sky,4.75
Antalya,2021-11-12,13.3,9.9,41,partly cloudy,2.36
Antalya,2021-11-13,13.8,10.8,46,overcast clouds,2.33
Antalya,2021-11-14,15.4,12.5,47,overcast clouds,2.61
Antalya,2021-11-15,16.5,14.0,49,overcast clouds,2.5
