time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),city
2021-04-24,51,12.9,10.7,85,16.0,Istanbul
2021-04-25,53,11.0,6.8,81,25.1,Istanbul
2021-04-26,3,11.5,8.7,72,14.3,Istanbul
2021-04-27,51,12.0,10.4,74,7.4,Istanbul
2021-04-28,3,14.2,12.7,76,11.5,Istanbul
2021-04-29,3,13.6,12.0,83,14.4,Istanbul
2021-04-30,3,14.9,14.7,82,8.3,Istanbul
2021-05-01,3,18.4,19.0,77,7.8,Istanbul
2021-05-02,3,20.5,20.0,66,12.4,Istanbul
2021-05-03,3,20.4,19.9,64,12.1,Istanbul
2021-05-04,3,17.1,15.1,73,19.7,Istanbul
2021-05-05,3,17.0,15.4,71,13.7,Istanbul
2021-05-06,3,16.3,15.9,80,10.5,Istanbul
2021-05-07,3,19.3,19.5,68,7.9,Istanbul
2021-05-08,61,17.4,15.9,75,15.5,Istanbul
2021-05-09,51,14.3,10.8,66,21.4,Istanbul
2021-05-10,1,13.2,9.3,64,23.1,Istanbul
2021-05-11,0,13.8,10.3,64,20.8,Istanbul
2021-05-12,3,14.9,12.6,64,14.9,Istanbul
2021-05-13,51,16.5,15.6,65,8.4,Istanbul
2021-05-14,1,19.0,18.3,66,10.9,Istanbul
2021-05-15,3,19.3,19.3,64,6.5,Istanbul
2021-05-16,63,17.9,17.7,74,8.8,Istanbul
2021-05-17,2,17.7,17.2,77,12.1,Istanbul
2021-05-18,61,18.4,18.2,76,10.0,Istanbul
2021-05-19,2,19.5,18.9,63,9.6,Istanbul
2021-05-20,3,19.9,18.8,64,16.2,Istanbul
2021-05-21,63,15.2,12.4,85,24.9,Istanbul
2021-05-22,53,16.1,15.5,79,12.0,Istanbul
2021-05-23,3,17.8,18.1,73,6.7,Istanbul
2021-05-24,3,19.1,19.3,73,11.0,Istanbul
2021-05-25,3,18.5,17.1,72,19.1,Istanbul
2021-05-26,3,17.6,15.5,78,22.3,Istanbul
2021-05-27,3,17.9,16.3,80,22.7,Istanbul
2021-05-28,51,18.3,18.3,76,11.7,Istanbul
2021-05-29,53,17.8,18.1,83,8.0,Istanbul
2021-05-30,51,19.3,20.0,78,9.3,Istanbul
2021-05-31,51,18.2,17.7,78,13.1,Istanbul
2021-06-01,63,16.0,14.6,81,14.6,Istanbul
2021-06-02,63,14.4,13.0,79,11.0,Istanbul
2021-06-03,51,16.4,15.5,77,10.6,Istanbul
2021-06-04,51,17.4,17.4,74,6.7,Istanbul
2021-06-05,51,17.3,17.8,80,6.1,Istanbul
2021-06-06,1,18.5,18.6,71,7.9,Istanbul
2021-06-07,51,20.1,20.3,67,7.9,Istanbul
2021-06-08,51,20.3,20.5,70,10.1,Istanbul
2021-06-09,2,20.5,20.6,71,12.3,Istanbul
2021-06-10,1,21.1,21.7,75,12.9,Istanbul
2021-06-11,3,21.9,22.5,74,13.0,Istanbul
2021-06-12,3,21.9,22.8,73,11.5,Istanbul
2021-06-13,61,20.9,22.2,78,9.8,Istanbul
2021-06-14,55,18.2,16.9,72,16.2,Istanbul
2021-06-15,63,16.9,16.7,81,9.7,Istanbul
2021-06-16,61,18.4,17.5,80,18.0,Istanbul
2021-06-17,53,19.5,20.7,84,8.5,Istanbul
2021-06-18,61,20.0,21.7,89,9.4,Istanbul
2021-06-19,65,20.0,22.0,91,8.0,Istanbul
2021-06-20,53,20.1,21.8,86,8.4,Istanbul
2021-06-21,51,20.8,21.9,82,11.5,Istanbul
2021-06-22,51,21.3,23.7,86,6.8,Istanbul
2021-06-23,51,22.8,25.9,84,6.1,Istanbul
2021-06-24,3,22.7,26.2,87,5.9,Istanbul
2021-06-25,3,24.4,28.2,85,8.3,Istanbul
2021-06-26,3,24.8,28.8,83,7.9,Istanbul
2021-06-27,51,24.9,28.3,80,8.1,Istanbul
2021-06-28,3,25.0,27.5,78,14.5,Istanbul
2021-06-29,2,25.1,27.0,74,15.4,Istanbul
2021-06-30,0,25.5,27.3,70,14.5,Istanbul
2021-07-01,3,26.2,28.5,65,7.9,Istanbul
2021-07-02,3,25.5,26.8,73,19.0,Istanbul
2021-07-03,51,23.6,24.8,75,14.5,Istanbul
2021-07-04,61,22.5,24.0,72,6.8,Istanbul
2021-07-05,51,24.2,26.3,73,9.3,Istanbul
2021-07-06,63,22.2,23.5,84,15.0,Istanbul
2021-07-07,61,23.5,25.9,86,14.5,Istanbul
2021-07-08,53,23.3,24.6,83,19.4,Istanbul
2021-07-09,51,24.2,25.0,77,22.3,Istanbul
2021-07-10,0,24.2,25.0,76,20.7,Istanbul
2021-07-11,1,24.8,26.8,79,18.4,Istanbul
2021-07-12,1,25.0,27.5,78,14.5,Istanbul
2021-07-13,0,25.4,27.7,74,13.9,Istanbul
2021-07-14,3,25.3,27.5,77,16.2,Istanbul
2021-07-15,1,26.2,28.0,72,18.0,Istanbul
2021-07-16,1,26.2,27.8,74,20.2,Istanbul
2021-07-17,2,26.9,30.1,78,16.9,Istanbul
2021-07-18,0,27.3,29.8,75,20.4,Istanbul
2021-07-19,51,27.0,31.1,80,10.4,Istanbul
2021-07-20,3,27.2,30.7,71,8.9,Istanbul
2021-07-21,1,26.5,28.5,68,13.3,Istanbul
2021-07-22,3,24.2,23.7,63,20.3,Istanbul
2021-07-23,3,24.3,23.4,56,18.5,Istanbul
2021-07-24,3,23.9,22.3,57,21.1,Istanbul
2021-07-25,51,24.7,24.1,63,22.1,Istanbul
2021-07-26,1,25.3,26.0,67,18.2,Istanbul
2021-07-27,0,25.6,27.4,71,14.8,Istanbul
2021-07-28,0,26.8,28.6,69,16.4,Istanbul
2021-07-29,0,27.1,28.2,62,15.5,Istanbul
2021-07-30,0,27.9,28.9,53,12.0,Istanbul
2021-07-31,0,28.7,30.1,54,13.3,Istanbul
2021-08-01,0,27.8,29.8,66,16.6,Istanbul
2021-08-02,0,28.5,30.4,53,5.7,Istanbul
2021-08-03,0,28.7,30.4,59,15.5,Istanbul
2021-08-04,3,28.1,31.7,75,13.0,Istanbul
2021-08-05,0,29.0,31.6,63,11.5,Istanbul
2021-08-06,3,29.3,29.9,51,13.5,Istanbul
2021-08-07,63,24.9,25.1,70,21.0,Istanbul
2021-08-08,1,25.4,25.5,57,15.9,Istanbul
2021-08-09,0,24.6,25.9,63,8.5,Istanbul
2021-08-10,2,25.3,27.5,64,6.0,Istanbul
2021-08-11,3,26.0,29.0,72,8.2,Istanbul
2021-08-12,1,26.0,27.1,67,16.0,Istanbul
2021-08-13,51,25.2,25.3,64,19.1,Istanbul
2021-08-14,3,24.8,23.2,53,20.9,Istanbul
2021-08-15,3,24.4,23.9,58,17.7,Istanbul
2021-08-16,1,24.3,24.8,65,15.5,Istanbul
2021-08-17,0,25.3,26.8,72,16.5,Istanbul
2021-08-18,3,25.6,27.5,73,15.3,Istanbul
2021-08-19,53,24.2,25.1,75,19.1,Istanbul
2021-08-20,1,23.8,22.7,55,17.5,Istanbul
2021-08-21,3,23.8,22.7,59,19.4,Istanbul
2021-08-22,3,24.8,23.8,60,22.4,Istanbul
2021-08-23,1,25.2,24.8,65,23.4,Istanbul
2021-08-24,3,25.1,25.4,69,21.0,Istanbul
2021-08-25,3,25.3,26.9,73,16.2,Istanbul
2021-08-26,3,24.9,27.5,74,7.2,Istanbul
2021-08-27,1,27.0,29.4,65,7.7,Istanbul
2021-08-28,1,26.9,28.6,70,18.0,Istanbul
2021-08-29,1,26.3,29.5,74,9.9,Istanbul
2021-08-30,51,24.7,26.9,79,14.4,Istanbul
2021-08-31,1,25.1,25.3,64,17.7,Istanbul
2021-09-01,2,24.7,24.9,62,14.8,Istanbul
2021-09-02,51,22.7,21.7,55,14.3,Istanbul
2021-09-03,2,21.2,19.2,56,18.9,Istanbul
2021-09-04,3,21.1,19.6,57,15.3,Istanbul
2021-09-05,3,22.2,19.9,55,22.0,Istanbul
2021-09-06,51,21.8,18.4,59,31.3,Istanbul
2021-09-07,3,21.6,17.5,51,30.8,Istanbul
2021-09-08,3,21.7,18.3,54,28.7,Istanbul
2021-09-09,3,22.2,20.0,61,24.0,Istanbul
2021-09-10,61,20.0,19.8,76,14.5,Istanbul
2021-09-11,51,20.5,21.0,68,4.7,Istanbul
2021-09-12,3,19.9,19.9,72,9.4,Istanbul
2021-09-13,3,20.9,21.0,76,14.3,Istanbul
2021-09-14,3,21.5,21.7,76,14.8,Istanbul
2021-09-15,3,21.8,22.4,78,14.0,Istanbul
2021-09-16,51,22.1,22.6,74,13.7,Istanbul
2021-09-17,3,21.4,21.4,62,8.9,Istanbul
2021-09-18,61,23.8,24.2,62,10.7,Istanbul
2021-09-19,63,22.2,23.8,73,6.0,Istanbul
2021-09-20,2,24.2,25.9,68,6.5,Istanbul
2021-09-21,51,20.3,18.8,71,21.2,Istanbul
2021-09-22,51,17.8,15.8,63,14.6,Istanbul
2021-09-23,61,14.3,11.4,76,20.6,Istanbul
2021-09-24,3,16.3,14.6,63,10.3,Istanbul
2021-09-25,51,19.6,19.4,74,12.7,Istanbul
2021-09-26,0,19.2,18.2,65,11.6,Istanbul
2021-09-27,1,19.2,18.3,73,15.4,Istanbul
2021-09-28,2,18.7,17.1,71,18.2,Istanbul
2021-09-29,51,17.9,15.1,68,23.7,Istanbul
2021-09-30,2,17.3,14.2,66,23.4,Istanbul
2021-10-01,51,16.3,13.3,71,22.4,Istanbul
2021-10-02,51,15.9,13.1,73,21.5,Istanbul
2021-10-03,3,16.4,14.1,65,15.5,Istanbul
2021-10-04,2,16.7,14.7,70,16.0,Istanbul
2021-10-05,3,16.2,13.6,67,18.0,Istanbul
2021-10-06,51,15.9,13.8,71,15.1,Istanbul
2021-10-07,3,16.4,14.1,74,19.1,Istanbul
2021-10-08,51,17.0,14.4,77,23.5,Istanbul
2021-10-09,63,17.1,15.6,84,19.5,Istanbul
2021-10-10,3,16.8,14.4,81,24.5,Istanbul
2021-10-11,3,18.4,17.8,80,14.8,Istanbul
2021-10-12,61,18.1,18.2,81,8.9,Istanbul
2021-10-13,63,14.6,12.8,81,14.5,Istanbul
2021-10-14,3,16.2,14.3,77,17.4,Istanbul
2021-10-15,3,18.0,17.6,86,15.4,Istanbul
2021-10-16,53,18.2,17.5,75,12.1,Istanbul
2021-10-17,61,15.3,13.9,86,15.9,Istanbul
2021-10-18,51,14.7,12.6,78,16.3,Istanbul
2021-10-19,51,14.4,12.4,76,14.6,Istanbul
2021-10-20,51,14.3,12.0,73,14.2,Istanbul
2021-10-21,0,13.6,12.5,82,8.3,Istanbul
2021-10-22,0,15.8,14.7,77,11.7,Istanbul
2021-10-23,3,16.2,15.7,82,9.6,Istanbul
2021-10-24,55,13.7,11.5,87,19.3,Istanbul
2021-10-25,3,12.8,8.1,56,22.5,Istanbul
2021-10-26,1,13.1,9.7,66,18.3,Istanbul
2021-10-27,51,13.5,10.7,77,18.1,Istanbul
2021-10-28,3,14.0,10.4,66,20.6,Istanbul
2021-10-29,3,14.0,10.2,66,22.0,Istanbul
2021-10-30,1,14.7,11.2,74,23.8,Istanbul
2021-10-31,53,14.4,12.7,82,14.6,Istanbul
2021-11-01,53,13.9,13.6,91,8.0,Istanbul
2021-11-02,63,14.1,14.1,91,6.3,Istanbul
2021-11-03,51,16.5,16.5,88,10.3,Istanbul
2021-11-04,0,16.4,16.1,81,7.9,Istanbul
2021-11-05,3,15.4,15.7,90,6.8,Istanbul
2021-11-06,3,15.4,15.2,94,11.3,Istanbul
2021-11-07,3,15.5,13.9,87,17.8,Istanbul
2021-11-08,3,14.1,14.2,95,6.0,Istanbul
2021-11-09,61,14.7,13.8,87,11.8,Istanbul
2021-11-10,51,11.0,6.1,66,25.8,Istanbul
2021-11-11,3,10.9,6.3,61,21.7,Istanbul
2021-11-12,0,10.9,7.9,75,14.8,Istanbul
2021-11-13,3,10.1,7.8,77,9.2,Istanbul
2021-11-14,3,10.6,8.5,79,9.4,Istanbul
2021-11-15,3,12.4,9.7,82,17.1,Istanbul
2021-11-16,3,12.3,8.0,74,25.5,Istanbul
2021-11-17,3,11.1,7.5,68,17.1,Istanbul
2021-11-18,3,11.0,8.5,68,9.1,Istanbul
2021-11-19,51,10.3,7.8,75,10.4,Istanbul
2021-11-20,3,8.9,6.5,75,7.8,Istanbul
2021-11-21,3,9.8,7.8,77,6.6,Istanbul
2021-11-22,3,12.5,10.1,77,14.1,Istanbul
2021-11-23,63,13.2,11.1,83,15.3,Istanbul
2021-11-24,51,11.1,6.4,72,25.3,Istanbul
2021-11-25,3,10.3,6.6,68,16.5,Istanbul
2021-11-26,53,10.7,8.6,81,9.9,Istanbul
2021-11-27,63,15.9,12.8,77,25.8,Istanbul
2021-11-28,61,15.4,12.7,76,20.6,Istanbul
2021-11-29,63,17.6,12.5,63,35.1,Istanbul
2021-11-30,63,11.9,7.5,74,26.0,Istanbul
2021-12-01,3,8.3,3.7,66,19.6,Istanbul
2021-12-02,3,11.7,7.3,64,21.8,Istanbul
2021-12-03,3,14.5,10.2,71,29.1,Istanbul
2021-12-04,61,12.5,10.2,86,16.5,Istanbul
2021-12-05,51,11.7,10.5,89,8.1,Istanbul
2021-12-06,3,14.0,12.3,80,12.5,Istanbul
2021-12-07,61,12.6,11.0,83,10.3,Istanbul
2021-12-08,61,9.8,7.5,86,11.5,Istanbul
2021-12-09,3,11.2,8.5,78,13.6,Istanbul
2021-12-10,63,12.9,10.2,74,15.8,Istanbul
2021-12-11,51,14.0,10.8,70,19.1,Istanbul
2021-12-12,61,13.7,11.5,78,15.0,Istanbul
2021-12-13,61,11.3,8.7,89,16.6,Istanbul
2021-12-14,55,10.5,6.2,86,26.0,Istanbul
2021-12-15,53,6.5,0.9,85,29.0,Istanbul
2021-12-16,53,5.3,1.2,86,17.5,Istanbul
2021-12-17,53,5.3,1.5,89,15.3,Istanbul
2021-12-18,51,5.3,0.2,81,23.7,Istanbul
2021-12-19,53,5.0,-0.5,74,24.1,Istanbul
2021-12-20,51,5.0,0.8,77,15.4,Istanbul
2021-12-21,3,3.2,-0.8,73,12.1,Istanbul
2021-12-22,51,1.7,-1.8,74,6.5,Istanbul
2021-12-23,51,1.2,-2.2,80,6.8,Istanbul
2021-12-24,3,4.7,-0.7,70,22.4,Istanbul
2021-12-25,3,9.6,3.6,65,31.1,Istanbul
2021-12-26,3,12.0,7.2,73,28.7,Istanbul
