time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h)
2024-12-02,65,25.9,31.7,90,2.6
2024-12-03,61,25.8,31.6,91,2.4
2024-12-04,63,25.6,31.3,91,2.7
2024-12-05,55,26.1,31.7,88,2.9
2024-12-06,55,27.6,33.6,82,2.5
2024-12-07,3,28.1,33.3,76,4.9
2024-12-08,65,27.0,32.6,83,2.6
2024-12-09,63,24.8,30.1,95,4.7
2024-12-10,63,25.0,30.0,89,3.4
2024-12-11,51,26.5,31.1,82,6.3
2024-12-12,63,26.7,31.5,83,6.2
2024-12-13,55,26.7,32.0,83,4.2
2024-12-14,55,26.5,31.2,82,5.7
2024-12-15,51,27.6,33.7,83,2.6
2024-12-16,65,26.8,32.4,86,4.4
2024-12-17,63,26.7,32.5,88,3.1
2024-12-18,61,26.4,32.1,88,3.1
2024-12-19,65,26.1,31.6,88,3.5
2024-12-20,65,26.0,31.7,89,3.0
2024-12-21,63,25.4,31.1,92,2.7
2024-12-22,65,26.0,31.8,88,2.7
2024-12-23,65,25.7,31.1,89,4.0
2024-12-24,63,25.6,31.1,90,3.4
2024-12-25,63,24.9,30.0,90,3.2
2024-12-26,53,25.7,31.5,90,2.0
2024-12-27,63,25.7,31.0,87,2.6
2024-12-28,61,26.3,31.4,82,2.3
2024-12-29,63,26.3,32.0,85,2.6
2024-12-30,61,25.7,31.2,89,2.8
2024-12-31,63,26.2,31.8,88,3.5
2025-01-01,63,25.8,31.3,89,3.5
2025-01-02,53,26.6,32.1,84,3.4
2025-01-03,63,25.8,31.3,87,2.8
2025-01-04,65,25.9,31.4,87,3.6
2025-01-05,65,26.3,31.8,84,2.9
2025-01-06,63,26.5,31.8,84,3.8
2025-01-07,63,25.3,30.5,89,3.3
2025-01-08,63,26.1,31.8,86,2.4
2025-01-09,53,26.9,32.3,81,2.5
2025-01-10,63,25.0,29.8,87,3.8
2025-01-11,63,24.0,28.8,91,3.0
2025-01-12,63,25.4,30.5,86,1.9
2025-01-13,51,26.3,31.1,81,2.9
2025-01-14,63,26.2,31.3,83,3.2
2025-01-15,63,25.7,31.0,86,3.1
2025-01-16,63,26.2,31.5,86,3.9
2025-01-17,53,26.5,31.7,82,3.0
2025-01-18,65,25.5,30.9,88,2.7
2025-01-19,61,25.3,30.4,88,2.7
2025-01-20,51,26.5,31.5,80,2.0
2025-01-21,51,26.2,30.7,79,3.1
2025-01-22,63,26.8,32.1,81,2.7
2025-01-23,61,26.3,31.8,86,2.9
2025-01-24,63,25.3,30.4,89,3.9
2025-01-25,61,25.4,30.6,88,3.1
2025-01-26,65,25.3,30.8,90,2.6
2025-01-27,63,25.9,31.1,86,3.0
2025-01-28,61,24.8,29.6,88,3.7
2025-01-29,63,25.7,29.8,78,3.8
2025-01-30,51,26.6,30.7,71,2.4
2025-01-31,63,25.4,29.6,80,4.1
2025-02-01,53,26.2,31.1,83,3.9
2025-02-02,3,25.9,29.6,75,4.7
2025-02-03,3,26.5,30.2,69,2.9
2025-02-04,51,27.4,31.1,68,3.3
2025-02-05,61,26.2,30.8,80,3.4
2025-02-06,53,27.8,32.0,69,3.2
2025-02-07,55,28.2,32.4,68,3.8
2025-02-08,53,28.3,32.1,66,4.2
2025-02-09,51,28.3,31.1,60,5.5
2025-02-10,51,29.1,32.2,59,4.8
2025-02-11,61,29.2,32.9,61,4.0
2025-02-12,53,28.7,33.3,67,3.6
2025-02-13,63,29.7,34.0,63,4.1
2025-02-14,63,28.2,33.1,73,4.8
2025-02-15,63,26.2,31.7,86,3.9
2025-02-16,63,25.7,31.1,88,3.3
2025-02-17,63,26.3,31.9,86,3.1
2025-02-18,63,26.6,32.0,84,3.4
2025-02-19,55,26.3,31.1,81,3.1
2025-02-20,63,27.2,32.3,79,3.7
2025-02-21,63,26.5,31.6,82,3.7
2025-02-22,63,26.4,31.7,83,2.9
2025-02-23,65,26.1,31.2,82,3.0
2025-02-24,63,26.6,31.9,83,3.3
2025-02-25,51,26.6,31.2,80,5.5
2025-02-26,63,26.5,31.6,83,3.7
2025-02-27,63,26.6,31.5,81,4.3
2025-02-28,63,26.7,32.1,84,4.3
2025-03-01,53,27.6,33.0,78,3.1
2025-03-02,51,27.6,32.7,76,4.4
2025-03-03,53,27.7,33.4,79,3.7
2025-03-04,63,27.4,33.0,81,3.5
2025-03-05,63,26.3,31.6,86,5.3
2025-03-06,53,25.7,31.0,87,3.3
2025-03-07,55,26.9,32.2,82,4.1
2025-03-08,65,27.2,32.5,79,3.6
2025-03-09,61,27.8,33.1,78,4.5
2025-03-10,63,27.6,33.5,81,2.7
2025-03-11,63,27.3,32.7,83,4.6
2025-03-12,61,26.8,32.6,85,3.2
2025-03-13,63,27.5,32.8,79,3.6
2025-03-14,65,26.1,31.7,87,3.4
2025-03-15,63,26.9,32.4,83,2.8
2025-03-16,53,27.2,33.0,83,3.0
2025-03-17,55,27.0,32.4,82,4.2
2025-03-18,51,28.3,33.1,71,4.0
2025-03-19,53,27.7,32.1,73,2.9
2025-03-20,61,26.7,31.3,79,3.4
2025-03-21,55,27.4,31.8,74,4.0
2025-03-22,61,27.4,31.7,74,5.0
2025-03-23,63,27.1,32.0,79,4.3
2025-03-24,63,27.1,32.8,83,2.4
2025-03-25,61,26.4,32.3,88,2.3
2025-03-26,51,28.2,34.0,79,3.9
2025-03-27,61,27.1,32.9,84,3.4
2025-03-28,63,25.7,30.7,89,6.3
2025-03-29,61,27.7,33.3,80,3.4
2025-03-30,61,27.8,33.4,79,2.7
2025-03-31,65,26.2,32.0,88,3.8
2025-04-01,63,27.2,33.0,84,2.9
2025-04-02,63,26.5,32.4,87,3.7
2025-04-03,63,26.6,32.2,85,3.4
2025-04-04,65,26.0,31.5,89,3.6
2025-04-05,65,26.4,32.3,87,2.4
2025-04-06,63,26.7,32.3,84,3.8
2025-04-07,63,25.4,30.8,90,2.6
2025-04-08,65,26.8,32.1,83,4.2
2025-04-09,65,26.7,32.4,85,3.5
2025-04-10,65,27.0,33.2,87,3.2
2025-04-11,65,25.2,30.1,89,5.7
2025-04-12,63,26.6,31.8,83,4.4
2025-04-13,65,26.1,31.8,88,4.2
2025-04-14,63,26.7,32.4,85,2.6
2025-04-15,63,26.8,32.6,85,4.0
2025-04-16,65,27.2,32.8,83,5.0
2025-04-17,51,27.8,33.4,80,5.0
2025-04-18,63,27.6,33.6,83,4.3
2025-04-19,65,26.6,32.2,85,4.0
2025-04-20,63,26.0,31.2,85,4.7
2025-04-21,63,26.3,31.9,87,3.4
2025-04-22,65,27.0,32.8,84,2.8
2025-04-23,65,26.5,32.3,86,3.5
2025-04-24,63,27.4,32.9,81,3.8
2025-04-25,51,28.1,34.0,79,2.8
2025-04-26,63,26.8,32.7,87,3.0
2025-04-27,53,27.2,33.0,82,2.9
2025-04-28,63,26.3,32.0,86,3.1
2025-04-29,55,27.1,32.5,81,3.6
2025-04-30,63,26.7,32.5,85,2.8
2025-05-01,63,26.7,32.4,85,2.9
2025-05-02,63,27.2,33.3,86,3.6
2025-05-03,65,26.4,32.1,88,4.9
2025-05-04,65,25.8,31.1,90,5.1
2025-05-05,65,26.1,31.4,88,5.1
2025-05-06,61,27.7,33.7,82,3.3
2025-05-07,63,27.2,33.3,86,3.7
2025-05-08,63,27.3,33.5,86,3.4
2025-05-09,53,27.4,33.8,86,2.9
2025-05-10,63,27.5,33.2,82,3.8
2025-05-11,63,27.0,32.9,87,3.6
2025-05-12,51,27.7,33.7,83,2.5
2025-05-13,65,28.2,34.2,81,3.4
2025-05-14,63,28.5,34.2,79,4.9
2025-05-15,51,28.8,34.4,75,4.1
2025-05-16,63,27.6,33.2,83,4.5
2025-05-17,63,28.4,34.4,80,3.9
2025-05-18,63,27.1,32.9,85,3.2
2025-05-19,61,26.8,32.8,87,2.9
2025-05-20,61,26.3,32.1,88,2.9
2025-05-21,65,26.5,32.5,89,3.7
2025-05-22,63,27.1,32.8,86,5.4
2025-05-23,51,27.9,33.6,80,4.1
2025-05-24,51,28.5,34.5,79,3.0
2025-05-25,63,28.1,34.1,82,3.4
2025-05-26,3,27.8,33.1,78,2.7
2025-05-27,3,29.0,35.0,76,2.9
2025-05-28,3,29.6,35.9,75,2.6
2025-05-29,55,26.6,31.7,82,3.8
2025-05-30,63,27.3,32.2,77,4.5
2025-05-31,53,28.2,33.5,79,5.2
2025-06-01,51,29.6,34.0,66,5.4
2025-06-02,61,28.7,33.9,73,4.3
2025-06-03,51,28.6,33.8,74,3.3
2025-06-04,63,28.1,33.8,78,3.2
2025-06-05,65,27.6,33.0,80,4.1
2025-06-06,63,26.5,32.2,87,3.6
2025-06-07,63,26.6,32.3,87,4.3
2025-06-08,51,27.4,32.9,80,3.0
2025-06-09,3,28.1,33.2,75,3.5
2025-06-10,65,26.6,31.9,85,4.8
2025-06-11,3,27.5,31.8,73,4.7
2025-06-12,3,28.2,33.4,75,3.9
2025-06-13,3,28.4,33.5,75,5.1
2025-06-14,51,28.7,33.8,74,5.0
2025-06-15,53,28.7,34.2,75,3.4
2025-06-16,65,26.6,31.9,83,3.7
